restraunt_name,location,contact,dining_ratings,delivery_ratings,menu_name,menu_description,menu_price,menu_rating
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Achari .Sandwich [2 Pieces],N/A,160.0,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Cheese Grilled Sandwich [2 Pieces],| Serves 1 |,167.62,4.3
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Grilled Sandwich [2 Pieces],N/A,144.76,4.2
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Mac N Cheese Sandwich,N/A,182.86,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Paneer Makhni Sandwich,Cabage onion capsicum paneer makhni sause,160.0,4.5
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Spicy Grilled Sandwich [2 Pieces],N/A,144.76,4.5
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Makhni Pasta,N/A,157.14,4.3
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Rajma,N/A,146.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Kadhi Pakoda [Half],N/A,145.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Bhindi Sabzi [Half],N/A,151.0,4.2
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Rongi [Half],N/A,175.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Khichdi [Half],N/A,155.0,4.6
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Aallu Paneer Sabzi with 3 Poori,N/A,88.0,4.1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Chicken Malai Tikka,N/A,270.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Chicken Achari Tikka,N/A,270.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Tandoori Soya Chaap,N/A,180.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Afghani Soya Chaap,N/A,190.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Achari Soya Chaap,N/A,190.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Special Soya Chilli,N/A,180.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Dal Fry,"Cumins, Onions, Garlic, Dry Chilies Tempered In Butter Over Yellow Lentil",170.0,-1
The Chef's Secret,"Phagwara Locality, Phagwara",9130700019,-1,4.1,Spicy Chicken Wrap,N/A,120.0,-1
The Chef's Secret,"Phagwara Locality, Phagwara",9130700019,-1,4.1,Cheese Triangles [6 Pieces],N/A,79.0,-1
The Chef's Secret,"Phagwara Locality, Phagwara",9130700019,-1,4.1,Veggie Strips [6 Pieces],N/A,79.0,-1
The Chef's Secret,"Phagwara Locality, Phagwara",9130700019,-1,4.1,Plain Fries,N/A,50.0,-1
The Chef's Secret,"Phagwara Locality, Phagwara",9130700019,-1,4.1,Masala Fries,N/A,70.0,-1
The Chef's Secret,"Phagwara Locality, Phagwara",9130700019,-1,4.1,Peri Peri Fries,N/A,80.0,-1
The Chef's Secret,"Phagwara Locality, Phagwara",9130700019,-1,4.1,Cheese Fries,N/A,100.0,-1
The Chef's Secret,"Phagwara Locality, Phagwara",9130700019,-1,4.1,Chicken Nuggets [6 Pieces],N/A,120.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Zig Zag Chicken,N/A,460.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Mutton Curry,N/A,390.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Mutton Rogan Josh,N/A,460.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Fish Curry,N/A,520.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Plain Roti,N/A,13.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Butter Roti,N/A,15.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Ajwain Roti,N/A,25.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Naan,N/A,40.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Butter Naan,N/A,50.0,-1
Pizza Station,"Phagwara Locality, Phagwara",8054548010,-1,3.7,Veg Delight Burger,N/A,60.0,-1
Pizza Station,"Phagwara Locality, Phagwara",8054548010,-1,3.7,Special Paneer Burger,N/A,80.0,-1
Pizza Station,"Phagwara Locality, Phagwara",8054548010,-1,3.7,Veg Jumbo Burger,N/A,80.0,-1
Pizza Station,"Phagwara Locality, Phagwara",8054548010,-1,3.7,Corn Delight Burger,N/A,60.0,-1
Pizza Station,"Phagwara Locality, Phagwara",8054548010,-1,3.7,Cheese Blast Burger,N/A,99.0,-1
Pizza Station,"Phagwara Locality, Phagwara",8054548010,-1,3.7,Egg Cheese Burger,N/A,80.0,-1
Pizza Station,"Phagwara Locality, Phagwara",8054548010,-1,3.7,Chicken Burger,N/A,100.0,-1
Punjabi Twist,"Phagwara Locality, Phagwara",9855025566,-1,4.0,Fish Tikka Sole,N/A,420.0,-1
Punjabi Twist,"Phagwara Locality, Phagwara",9855025566,-1,4.0,Fish Fry Sole,N/A,480.0,-1
Punjabi Twist,"Phagwara Locality, Phagwara",9855025566,-1,4.0,Fish N Chips Sole,N/A,550.0,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Mix Pasta,N/A,141.9,4.2
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Red Pasta,N/A,128.57,4.4
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Tandoori Pasta,N/A,141.9,4.1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,White Pasta,N/A,128.57,4.1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Zesty Pasta,N/A,141.9,4.6
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Calzone,N/A,132.38,4.7
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Cheesy Dip,N/A,33.33,4.3
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Cheesy Fries,N/A,171.43,3.8
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Aloo Matar [Half],N/A,155.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Malai Kofta,N/A,175.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Yummy Khichri [Half],N/A,151.0,4.0
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,3 Aloo Poori,Served with chutney.,75.0,4.1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Navratri Vart Rice [Half],N/A,151.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Tomato Onion Sabzi [Half],Yummy.,149.0,4.9
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Matar Mushroom Sabzi [Half],N/A,185.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Mushroom Sabzi [Half],N/A,195.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Dal Handi,N/A,190.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Dal Makhani,This dal has whole black lentils cooked with butter and cream and simmered ...,190.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Desi Ghee Dal Tadka,N/A,210.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Shahi Paneer,"Shahi paneer is a preparation of paneer, indigenous to the Indian subcontinent, consisting ...",190.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Kadai Paneer,Paneer (Indian cottage cheese) and bell peppers cooked in a spicy masala.,210.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Paneer Do Pyaza,N/A,220.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Rarha Paneer,"Made with cottage cheese in a creamy ,rich tomato and onion gravy mainly ...",220.0,-1
The Chef's Secret,"Phagwara Locality, Phagwara",9130700019,-1,4.1,Vanilla Shake,N/A,60.0,-1
The Chef's Secret,"Phagwara Locality, Phagwara",9130700019,-1,4.1,Strawberry Shake,N/A,80.0,-1
The Chef's Secret,"Phagwara Locality, Phagwara",9130700019,-1,4.1,Oreo Shake,N/A,90.0,-1
The Chef's Secret,"Phagwara Locality, Phagwara",9130700019,-1,4.1,Chocolate Shake,N/A,90.0,-1
The Chef's Secret,"Phagwara Locality, Phagwara",9130700019,-1,4.1,Fruit Beer,[Non Alcoholic],40.0,-1
The Chef's Secret,"Phagwara Locality, Phagwara",9130700019,-1,4.1,Virgin Mojito,[Non Alcoholic],70.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Missi Roti,N/A,50.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Lachha Parantha,N/A,50.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Garlic Naan,N/A,60.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Mixed Parantha,N/A,80.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Gobhi Parantha,N/A,80.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Paneer Parantha,N/A,100.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Aloo Kulcha,N/A,60.0,-1
Pizza Station,"Phagwara Locality, Phagwara",8054548010,-1,3.7,Chicken Cheese Burger,N/A,120.0,-1
Pizza Station,"Phagwara Locality, Phagwara",8054548010,-1,3.7,Chicken Salami Burger,N/A,140.0,-1
Pizza Station,"Phagwara Locality, Phagwara",8054548010,-1,3.7,Jumbo Chicken Burger,N/A,170.0,-1
Pizza Station,"Phagwara Locality, Phagwara",8054548010,-1,3.7,Crispy Chicken Burger,N/A,199.0,-1
Pizza Station,"Phagwara Locality, Phagwara",8054548010,-1,3.7,Tandoori Chicken Burger,N/A,199.0,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Masala Fries,N/A,132.38,4.3
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Paneer Parcel,N/A,71.43,4.5
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Salad,N/A,132.38,4.3
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Spicy Garlic Dip,N/A,38.1,4.1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Navratri Roti,N/A,46.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Navratri Rice [Half],N/A,151.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Aloo Pakoda Sabzi [Half],N/A,166.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Aallu Gobi Sabzi Half,N/A,175.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Patta Gobi Sabzi Half,N/A,152.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Paneer Lababdar,N/A,230.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Cheese Tomato,N/A,230.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Paneer Bhurji,N/A,260.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Paneer Butter Masala,Chunks of fresh cottage cheese are cooked in a rich creamy onion tomato ...,240.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Paneer Tikka Butter Masala,Paneer tikka masala is a popular dish of marinated grilled cottage cheese cubes ...,260.0,-1
The Chef's Secret,"Phagwara Locality, Phagwara",9130700019,-1,4.1,Cold Coffee,N/A,70.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Onion Kulcha,N/A,75.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Omelette [2 Eggs],N/A,110.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Chicken Popcorn,N/A,260.0,3.7
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Chicken Strips,N/A,260.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Chicken Nuggets [8 Pieces],N/A,300.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Peri Peri Chicken Breast,N/A,170.0,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Taco [d],N/A,84.76,4.3
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Tandoori Dip,N/A,38.1,4.0
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Zingy Parcel,N/A,61.9,4.4
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Cheesy & Saucy Wrap,N/A,132.38,4.4
H M Rasoi,"Phagwara Locality, Phagwara",8968348543,3.5,4.0,Aloo Paratha,N/A,35.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Simple Yellow Dal [Half],N/A,175.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Aloo Baingan [Half],N/A,159.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Aloo Methi Sabji [Half],N/A,151.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Baingan Bharta [Half],Baingan bharta is basically fire roasted eggplant mash cooked with spices.,166.0,4.3
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Chana with 3 Poori,Served with chutney.,86.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Paneer Patiala Masala,N/A,245.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Malai Kofta,N/A,240.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Mushroom Matar,N/A,190.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Mushroom Masala,N/A,210.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Mushroom Do Pyaza,N/A,190.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Matar Malai Methi,N/A,190.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Chana Masala,"Chana masala is very delicious and spicy recipe, made with chickpeas with onion, ...",190.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Butter,N/A,40.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Dip,N/A,40.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Stuffing,N/A,40.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Mix Raita,N/A,120.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Boondi Raita,N/A,120.0,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Cheesy Garlic Bread,N/A,122.86,4.3
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Classic Warp,N/A,132.38,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Paneer Wrap,N/A,141.9,4.5
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Stuff Bread,N/A,151.43,4.5
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Vegetable Garlic Bread,N/A,141.9,4.1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Choco Lava,N/A,94.29,4.0
H M Rasoi,"Phagwara Locality, Phagwara",8968348543,3.5,4.0,Paneer Onion Paratha,N/A,139.0,-1
H M Rasoi,"Phagwara Locality, Phagwara",8968348543,3.5,4.0,Aloo Onion Paratha,N/A,40.0,-1
H M Rasoi,"Phagwara Locality, Phagwara",8968348543,3.5,4.0,Gobi Paratha,N/A,40.0,-1
H M Rasoi,"Phagwara Locality, Phagwara",8968348543,3.5,4.0,Mooli Paratha,N/A,35.0,-1
H M Rasoi,"Phagwara Locality, Phagwara",8968348543,3.5,4.0,Paneer Paratha,N/A,50.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Pasta,N/A,129.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Simple Plain Maggi,N/A,60.0,4.3
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Idli [2 Pieces] with Sambhar,Served with chutney.,85.0,3.8
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Bread Roll,Bread roll 2 pic,70.0,4.3
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Mix Vegetable,N/A,210.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Matar Paneer,N/A,210.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Kadhai Chicken,"Cumins, onions, garlic, dry chilies tempered in butter over yellow lentil.",260.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Boneless Kadhai Chicken,N/A,275.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Butter Chicken,This dal has whole black lentils cooked with butter and cream and simmered ...,280.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Plain Curd,N/A,90.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Potato Raita,N/A,120.0,-1
The Mood Changer,"Phagwara Locality, Phagwara",9646190904,3.5,4.1,Pineapple Raita,N/A,180.0,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Black Currant Shake,N/A,189.53,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Blueberry Shake,N/A,199.05,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Bubble Gum,N/A,199.05,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Choco Frappe,N/A,189.53,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Chocolate Shake,N/A,180.0,3.9
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Guava Shake,N/A,208.57,-1
H M Rasoi,"Phagwara Locality, Phagwara",8968348543,3.5,4.0,Ajwain Paratha,N/A,25.0,-1
H M Rasoi,"Phagwara Locality, Phagwara",8968348543,3.5,4.0,Simple Roti,N/A,7.0,-1
H M Rasoi,"Phagwara Locality, Phagwara",8968348543,3.5,4.0,Butter Roti,N/A,10.0,-1
H M Rasoi,"Phagwara Locality, Phagwara",8968348543,3.5,4.0,Plain Paratha,N/A,15.0,-1
G K Samosa & Fast Food,"Phagwara Locality, Phagwara",8810236186,-1,4.1,Aloo Tikki Burger,N/A,50.0,-1
Adab's Cafe,"Phagwara Locality, Phagwara",7837413113,-1,4.1,Mexican Paneer,N/A,200.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Milk Saviya,N/A,125.0,5.0
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Butter Bread [2 Pieces],N/A,55.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Paneer Roll [2 Pieces],N/A,105.0,-1
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Bread Pakoda [1 Piece],N/A,51.0,4.3
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Boneless Butter Chicken,N/A,290.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Rara Chicken,N/A,270.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Boneless Rara Chicken,"Shahi paneer is a preparation of paneer, indigenous to the Indian subcontinent, consisting ...",290.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Chicken Lababdar,Paneer [Indian cottage cheese] and bell peppers cooked in a spicy masala.,270.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Boneless Chicken Lababdar,N/A,290.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Boneless Chicken Tikka Butter Masala,"Made with cottage cheese in a creamy ,rich tomato and onion gravy mainly ...",290.0,-1
Param Restaurant's,"Phagwara Locality, Phagwara",9530907676,4.8,4.1,Kadai Chaap,N/A,210.0,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Kiwi Smoothie,N/A,199.05,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Mango Shake,N/A,199.05,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Mixfurit,N/A,208.57,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Oreo Shake,N/A,189.53,3.5
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Pineapple Shake,N/A,199.05,-1
Pizza Country,"Phagwara Locality, Phagwara",8727902073,3.4,4.2,Strawberry Shake,N/A,180.0,-1
H M Rasoi,"Phagwara Locality, Phagwara",8968348543,3.5,4.0,Pyaaz Paratha,N/A,35.0,-1
H M Rasoi,"Phagwara Locality, Phagwara",8968348543,3.5,4.0,Veg Noodles,N/A,70.0,-1
H M Rasoi,"Phagwara Locality, Phagwara",8968348543,3.5,4.0,Paneer Noodles,N/A,100.0,-1
H M Rasoi,"Phagwara Locality, Phagwara",8968348543,3.5,4.0,Veg Maggi,N/A,70.0,-1
G K Samosa & Fast Food,"Phagwara Locality, Phagwara",8810236186,-1,4.1,Mix Veg Burger,N/A,60.0,-1
G K Samosa & Fast Food,"Phagwara Locality, Phagwara",8810236186,-1,4.1,Mixed Veg Cream Burger,N/A,70.0,-1
G K Samosa & Fast Food,"Phagwara Locality, Phagwara",8810236186,-1,4.1,Masala French Fries,N/A,60.0,-1
G K Samosa & Fast Food,"Phagwara Locality, Phagwara",8810236186,-1,4.1,Peri Masala Plate,N/A,70.0,-1
G K Samosa & Fast Food,"Phagwara Locality, Phagwara",8810236186,-1,4.1,Simple Fries,N/A,60.0,-1
Adab's Cafe,"Phagwara Locality, Phagwara",7837413113,-1,4.1,Crum Chicken,N/A,310.0,-1
Adab's Cafe,"Phagwara Locality, Phagwara",7837413113,-1,4.1,Chicken Mexican,N/A,260.0,-1
Novelty Sweets,"Phagwara Locality, Phagwara",8866000005,-1,4.2,Gulab Jamun [1 Box],N/A,140.0,4.3
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Chilli Paneer Maggi,N/A,80.0,4.2
A One Paratha House,"Phagwara Locality, Phagwara",9888576764,-1,4.3,Mushroom Maggi,N/A,110.0,-1
